n,p,alpha,w_type,min,max,average
100,0.2,0.8,random,0.0,0.7945543659541618,0.007999865786678982
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8937635135652827,0.008999834955438704
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.998244094919461,0.009999961043075527
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09962460296487403,0.0009999425621042893
100,0.2,0.2,degree,0.0,0.028571428571428574,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1989002242925862,0.0019999872289978684
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.29900008424543645,0.002999954695330253
100,0.2,0.4,degree,0.0,0.028571428571428574,0.004
100,0.2,0.4,random,0.0,0.39693199177433225,0.0039999908247228865
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49939572333401194,0.0049999871760892725
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5997162117728524,0.005999981356767082
100,0.2,0.7,degree,0.0,0.07777777777777778,0.006999999999999998
100,0.2,0.7,random,0.0,0.6887134016697283,0.006999890830857943
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7864827034135524,0.007999816596870244
100,0.2,0.9,degree,0.0,0.1,0.009
100,0.2,0.9,random,0.0,0.8997309444896833,0.008999810408797557
100,0.2,1.0,degree,0.0,0.1111111111111111,0.009999999999999998
100,0.2,1.0,random,0.0,0.9856731070554415,0.009999783450825408
100,0.2,0.1,degree,0.0,0.007692307692307693,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09968193138973219,0.0009999995070307261
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19708756743543254,0.001999877297802744
100,0.2,0.3,degree,0.0,0.03333333333333333,0.003
100,0.2,0.3,random,0.0,0.29976082613343913,0.0029998869771394616
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.3941267171720256,0.003999928683206918
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49968393928987404,0.004999594380566907
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5998116297886248,0.0059999199267790045
100,0.2,0.7,degree,0.0,0.07777777777777778,0.007
100,0.2,0.7,random,0.0,0.6978407368474489,0.006999980841094212
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008000000000000002
100,0.2,0.8,random,0.0,0.7990918359225359,0.007999874488757448
100,0.2,0.9,degree,0.0,0.09,0.009000000000000001
100,0.2,0.9,random,0.0,0.895949335079978,0.008999827829740492
100,0.2,1.0,degree,0.0,0.1,0.009999999999999998
100,0.2,1.0,random,0.0,0.9961191929436877,0.009999965842458
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09852403437175439,0.0009999894938346838
100,0.2,0.2,degree,0.0,0.015384615384615385,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19999938800108735,0.001999981746486368
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.299975840891496,0.0029999601354588363
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004000000000000001
100,0.2,0.4,random,0.0,0.3946880644449306,0.003999993977490106
100,0.2,0.5,degree,0.0,0.038461538461538464,0.005
100,0.2,0.5,random,0.0,0.49986538039283057,0.004999965011118845
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5855527761148831,0.005999935980046761
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6936063371244222,0.006999971925051906
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008000000000000002
100,0.2,0.8,random,0.0,0.799624888191748,0.007999963949599422
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8941058046482829,0.008998873837290113
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9916601801797875,0.009999809558788828
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09999228585562873,0.0009999819452350242
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19971764544704818,0.0019999749961031495
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.29340292442691607,0.0029999950178933228
100,0.2,0.4,degree,0.0,0.03076923076923077,0.004
100,0.2,0.4,random,0.0,0.39929445365685295,0.003999984979843921
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49807688046145376,0.004999982747794515
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5946373692648427,0.0059998750204131365
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6968562530977197,0.0069999434209938455
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008000000000000002
100,0.2,0.8,random,0.0,0.7971177919931225,0.007999913171822075
100,0.2,0.9,degree,0.0,0.1125,0.009
100,0.2,0.9,random,0.0,0.8972155977776807,0.008998621245109875
100,0.2,1.0,degree,0.0,0.125,0.01
100,0.2,1.0,random,0.0,0.9623603275168455,0.009999606103693125
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09711432767774693,0.0009999877048648307
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19825753802836094,0.0019999948587898437
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.29677035307699157,0.002999296040582531
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.39925859454230644,0.003999975841510881
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49624862071663234,0.0049999859880966255
100,0.2,0.6,degree,0.0,0.075,0.006
100,0.2,0.6,random,0.0,0.59866819757093,0.00599915391309231
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6902417093641429,0.006999900262300974
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7926741158595753,0.007999854671372984
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8968352300696971,0.008999971152811873
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9979384098647247,0.009999129581403697
100,0.2,0.1,degree,0.0,0.007692307692307693,0.001
100,0.2,0.1,random,0.0,0.09848730098928286,0.0009999972934021718
100,0.2,0.2,degree,0.0,0.028571428571428574,0.0019999999999999996
100,0.2,0.2,random,0.0,0.19640028547567792,0.001999882336579163
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2975503004083367,0.002999946586498621
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3908323401430743,0.0039989253789459
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.4962243841411827,0.004999915771953703
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5991051389135965,0.005999512882090718
100,0.2,0.7,degree,0.0,0.06363636363636363,0.006999999999999998
100,0.2,0.7,random,0.0,0.698313781980117,0.00699983246477818
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7817983645521057,0.007999983257694134
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8861489258301252,0.00899992333792163
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9890493132412471,0.00999747435057382
100,0.2,0.1,degree,0.0,0.007692307692307693,0.001
100,0.2,0.1,random,0.0,0.09931366444565806,0.0009999974804184568
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.199892557225149,0.001999991653403784
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2986905164138308,0.002999858850487639
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000002
100,0.2,0.4,random,0.0,0.39176646623916445,0.003999925166894999
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.49973421002042523,0.004999965305342326
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5959717370537087,0.005999845604708881
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.697830390025379,0.00699997192190609
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7980433187651823,0.007998638380870548
100,0.2,0.9,degree,0.0,0.09,0.009000000000000001
100,0.2,0.9,random,0.0,0.8970363043712956,0.008999956748390475
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9853247173640253,0.009999867648576702
100,0.2,0.1,degree,0.0,0.007692307692307693,0.001
100,0.2,0.1,random,0.0,0.09890339417586713,0.0009999970485415311
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.19736713973501396,0.0019999935705266457
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2970347686958803,0.002999981415228589
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.3994811058829436,0.00399990480042879
100,0.2,0.5,degree,0.0,0.045454545454545456,0.004999999999999999
100,0.2,0.5,random,0.0,0.4974524475981246,0.004999842704322087
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.5989306948442542,0.005999867449555519
100,0.2,0.7,degree,0.0,0.09999999999999999,0.007
100,0.2,0.7,random,0.0,0.6939843493687518,0.006999150321709752
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7947659791188149,0.007998267933324914
100,0.2,0.9,degree,0.0,0.1,0.009
100,0.2,0.9,random,0.0,0.8995395341934466,0.008999820994126686
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9785005026963856,0.00999958752577124
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09956318231692923,0.0009999993217144842
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19720475467173829,0.00199995122596314
100,0.2,0.3,degree,0.0,0.03333333333333333,0.003
100,0.2,0.3,random,0.0,0.29860683095345164,0.002999979041953855
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004000000000000001
100,0.2,0.4,random,0.0,0.39515533639225014,0.003999987346360704
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.49613218556512506,0.004999977728532861
100,0.2,0.6,degree,0.0,0.04615384615384615,0.006
100,0.2,0.6,random,0.0,0.5685194429055359,0.005999991864018788
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6857234150252458,0.0069997581862773234
100,0.2,0.8,degree,0.0,0.1142857142857143,0.008
100,0.2,0.8,random,0.0,0.7973721839815034,0.007997310019354883
100,0.2,0.9,degree,0.0,0.06923076923076923,0.009
100,0.2,0.9,random,0.0,0.8903942373642458,0.008999971548079879
100,0.2,1.0,degree,0.0,0.07692307692307693,0.01
100,0.2,1.0,random,0.0,0.9489949129580241,0.00999990706242012
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09932001316510833,0.0009999903860486582
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19956110722005013,0.0019999711911035008
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2995194579024441,0.002999791263509931
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3966287767162759,0.003999974967911252
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49477889440274997,0.004999960650479698
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.5983274814304756,0.005999914402728093
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6961910522132347,0.006999868697062617
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008000000000000002
100,0.2,0.8,random,0.0,0.7996225094687763,0.007999382692839759
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8966857372999295,0.008999935144540694
100,0.2,1.0,degree,0.0,0.1111111111111111,0.009999999999999998
100,0.2,1.0,random,0.0,0.9939465495853907,0.009999211521688076
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09955084493982722,0.0009999770784307777
100,0.2,0.2,degree,0.0,0.02,0.0019999999999999996
100,0.2,0.2,random,0.0,0.19064959056061792,0.0019998995529311586
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29086287397152505,0.0029999929192527142
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.39512824416557196,0.003999968434177907
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.4983048802385758,0.00499976001064523
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5949037766080226,0.005999853241760997
100,0.2,0.7,degree,0.0,0.07777777777777778,0.007
100,0.2,0.7,random,0.0,0.6904768249458179,0.006999967832160293
100,0.2,0.8,degree,0.0,0.06153846153846154,0.008
100,0.2,0.8,random,0.0,0.796399111907244,0.007999984855305915
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8937641173770049,0.00899973531252952
100,0.2,1.0,degree,0.0,0.1111111111111111,0.010000000000000002
100,0.2,1.0,random,0.0,0.9921167624115369,0.009999718524438705
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09825282294695956,0.0009999947106804961
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.19970176064065243,0.0019999368834402523
100,0.2,0.3,degree,0.0,0.024999999999999998,0.0029999999999999996
100,0.2,0.3,random,0.0,0.29643119588721956,0.0029999908505965256
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.39907483941815924,0.003999941927150104
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4997472195723157,0.00499997838869915
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5949083747573273,0.005999950161077214
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6952786301729246,0.0069999575648721675
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7961052359510121,0.00799996388328808
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8801418704447471,0.00899996898191622
100,0.2,1.0,degree,0.0,0.1111111111111111,0.009999999999999998
100,0.2,1.0,random,0.0,0.9827611375870763,0.00999989107101605
100,0.2,0.1,degree,0.0,0.008333333333333333,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09882005439245144,0.000999995167722932
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1982563240010738,0.0019999392351362365
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.29855845623599536,0.002999989898591794
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000001
100,0.2,0.4,random,0.0,0.3987957445616972,0.003999963445008284
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.48435192426300266,0.0049999493357680705
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5996429733879937,0.005999933744917139
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6996129785294756,0.006999973356755612
100,0.2,0.8,degree,0.0,0.06153846153846154,0.007999999999999998
100,0.2,0.8,random,0.0,0.793954078757785,0.007999954241014635
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8975579257737007,0.008999502454125277
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9835897363884308,0.009999451115883488
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.0994272504986972,0.000999988447979381
100,0.2,0.2,degree,0.0,0.022222222222222223,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19977095966045283,0.0019999756669685925
100,0.2,0.3,degree,0.0,0.03333333333333333,0.003
100,0.2,0.3,random,0.0,0.29923165776423927,0.002999993328607944
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3986735663185083,0.003999919111771826
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4953997677131862,0.004999832207595342
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5967264561176608,0.005999891064634878
100,0.2,0.7,degree,0.0,0.07777777777777778,0.006999999999999998
100,0.2,0.7,random,0.0,0.6974440186360399,0.006999919880310117
100,0.2,0.8,degree,0.0,0.06153846153846154,0.008
100,0.2,0.8,random,0.0,0.7921359023457897,0.007999973179221366
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8955782473356751,0.008999946345727814
100,0.2,1.0,degree,0.0,0.1111111111111111,0.010000000000000002
100,0.2,1.0,random,0.0,0.9925002519381111,0.009997937098882479
100,0.2,0.1,degree,0.0,0.011111111111111112,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09851115164922553,0.0009998009950404506
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.1983824224512811,0.0019999877599156954
100,0.2,0.3,degree,0.0,0.02727272727272727,0.0029999999999999996
100,0.2,0.3,random,0.0,0.2993129324007023,0.002999917380828206
100,0.2,0.4,degree,0.0,0.04,0.004000000000000001
100,0.2,0.4,random,0.0,0.3998165333407505,0.003999971586891731
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49540755773877276,0.00499996901612557
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.5876482756813985,0.005999978678563122
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6955480371053404,0.0069998848438167826
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7973967029083976,0.007999796334684471
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8943196458215528,0.008999816866393411
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9935405390830218,0.009999805033335899
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09955483220503109,0.0009998133251073618
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19680771953550844,0.001999913659304348
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.299960783993386,0.0029999684475158135
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.3982582454710456,0.003999986290962753
100,0.2,0.5,degree,0.0,0.08333333333333333,0.005
100,0.2,0.5,random,0.0,0.4995411445856611,0.0049999248874742315
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5969624537175934,0.005999966494431314
100,0.2,0.7,degree,0.0,0.06363636363636363,0.006999999999999998
100,0.2,0.7,random,0.0,0.6997167001498376,0.006999966300484802
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008000000000000002
100,0.2,0.8,random,0.0,0.7921505229158002,0.007999967888378666
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8948970501966027,0.008999418529771408
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9725563244031229,0.009999871049521944
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.0972898864858596,0.000999520837200041
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.1962219285957908,0.00199999045914318
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2994933734840625,0.002999986676620914
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.39412749993889595,0.00399995755317622
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49973466572618336,0.0049999343380324884
100,0.2,0.6,degree,0.0,0.06,0.005999999999999999
100,0.2,0.6,random,0.0,0.5974509327072155,0.005999424429317722
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6982603189798756,0.00699991583879904
100,0.2,0.8,degree,0.0,0.08,0.008000000000000002
100,0.2,0.8,random,0.0,0.7997704378662055,0.007999355925956622
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8945192181937208,0.008999594769919876
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9951998925001285,0.009999642606085607
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.0983159039793517,0.0009999961332679951
100,0.2,0.2,degree,0.0,0.018181818181818184,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1975063261391714,0.0019999381582729053
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.29876361955497915,0.0029999688437175103
100,0.2,0.4,degree,0.0,0.04,0.004000000000000001
100,0.2,0.4,random,0.0,0.3991461041147819,0.00399998679974543
100,0.2,0.5,degree,0.0,0.0625,0.004999999999999999
100,0.2,0.5,random,0.0,0.4997689682295147,0.004999788069172683
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5894864630779789,0.005999921908203619
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6996998095813769,0.006999975186039592
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7969409545769958,0.00799980782186293
100,0.2,0.9,degree,0.0,0.1,0.009
100,0.2,0.9,random,0.0,0.8858342552818834,0.008999806759587703
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9908451024402636,0.009999858971192302
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09896990505143631,0.0009998597820281366
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19962175030874044,0.0019999916941419262
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.29314109812238315,0.0029999535119547053
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000001
100,0.2,0.4,random,0.0,0.3942394322452371,0.003999991949027256
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4927793588495302,0.0049999616744614344
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5938596051746612,0.005999944820184445
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6952447439061636,0.006999982709418127
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7997944608420646,0.007999947176987933
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8916105998585793,0.008999493966764865
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.997307264218713,0.009999934475709125
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.0986603921229342,0.0009997926225901771
100,0.2,0.2,degree,0.0,0.03333333333333333,0.002
100,0.2,0.2,random,0.0,0.19808059894298902,0.001999011722366347
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.2931767714768145,0.002999990062206799
100,0.2,0.4,degree,0.0,0.04,0.003999999999999999
100,0.2,0.4,random,0.0,0.39852406206709834,0.003999977054916026
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4914442564834288,0.004999969365739517
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5830329470332297,0.005999959554952987
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6908440137832729,0.006999845313996958
100,0.2,0.8,degree,0.0,0.1142857142857143,0.008
100,0.2,0.8,random,0.0,0.7988728954943856,0.00799986265704609
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8878607064766275,0.008999932940802051
100,0.2,1.0,degree,0.0,0.09090909090909091,0.010000000000000002
100,0.2,1.0,random,0.0,0.9991813525499369,0.009999816510457785
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09930037817087156,0.0009999469409591969
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19677196703465782,0.0019999706953334026
100,0.2,0.3,degree,0.0,0.03333333333333333,0.0029999999999999996
100,0.2,0.3,random,0.0,0.2968037082385502,0.0029995225117242226
100,0.2,0.4,degree,0.0,0.04,0.003999999999999999
100,0.2,0.4,random,0.0,0.39279067340566054,0.003999975376203366
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49758157238512624,0.0049998920434271765
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5975896200981049,0.005999858001662474
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6887373044540308,0.00699991986292148
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008000000000000002
100,0.2,0.8,random,0.0,0.799284828602759,0.007999478090580851
100,0.2,0.9,degree,0.0,0.1,0.009
100,0.2,0.9,random,0.0,0.899481158372441,0.008999879272472583
100,0.2,1.0,degree,0.0,0.07692307692307693,0.01
100,0.2,1.0,random,0.0,0.9924537570754345,0.009999978998834421
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09907071676760447,0.0009999987376659819
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.19956766178246924,0.0019999888653859125
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.2970073927376851,0.002999994002368481
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004000000000000001
100,0.2,0.4,random,0.0,0.3907479685633894,0.003999960529389882
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49789361721118564,0.004999925874301396
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5816106205869706,0.005999955073328983
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
